RSS            K Variance     Outer Scale    Diameter       Wind X         Wind Y         
164.384185     106.3120716    0.9489044      0.113391       0.0845363      -0.0133791     
165.4700066    105.6060563    0.9216862      0.1222775      0.0854885      -0.0164695     
162.3699829    114.6889021    0.8095142      0.1008147      0.0896363      -0.0174436     
171.571889     122.639808     0.656464       0.0836745      0.1006478      -0.0344266     
158.6277884    113.5455941    0.8115211      0.1014758      0.0922833      -0.0266516     
159.5369854    118.2448344    0.7039197      0.0897993      0.1024176      -0.046675      
155.8466772    115.8727946    0.779877       0.1024845      0.099327       -0.0420099     
166.0751301    121.224138     0.6758953      0.0950088      0.1126033      -0.0694766     
154.0716697    109.955536     0.7809337      0.1043355      0.1021991      -0.047609      
159.2609464    108.7059882    0.7075669      0.1005823      0.114144       -0.0720272     
158.2993083    118.543903     0.730614       0.086723       0.1017043      -0.0423678     
170.1935101    122.7306203    0.6160796      0.0849424      0.1095237      -0.0570536     
158.7407714    110.4167088    0.8656982      0.1062788      0.0907832      -0.0242978     
153.7471491    112.6449125    0.7779434      0.0997043      0.1048825      -0.0557309     
158.4606352    111.6229177    0.7621579      0.0991491      0.1125057      -0.0748745     
159.1753013    117.8083873    0.6866575      0.0916104      0.1093754      -0.0614499     
155.704022     112.2646284    0.820938       0.1026117      0.0954312      -0.0335858     
154.6058126    114.1671157    0.7446013      0.0968679      0.1091344      -0.0618697     
156.9473878    107.4180918    0.8311034      0.1156785      0.1026854      -0.0539544     
154.5823501    110.1995446    0.805981       0.1084396      0.1024401      -0.0510577     
154.6800448    107.8199003    0.792282       0.1022991      0.1063079      -0.0579313     
158.4439217    109.6501752    0.7397586      0.1020469      0.1145544      -0.0760936     
153.7491568    111.6110151    0.8006432      0.1024705      0.100212       -0.0442128     
155.4036033    115.6113493    0.771759       0.102428       0.1012394      -0.0462607     
153.6674141    109.7677625    0.7871513      0.1023313      0.1050408      -0.0550137     
156.380648     107.5043926    0.8364597      0.1100446      0.0967754      -0.0395799     
153.5147922    112.5014349    0.7675659      0.1001621      0.1060447      -0.0562973     
154.3573784    112.3927198    0.7597139      0.0951618      0.1049115      -0.0524877     
153.605494     111.844426     0.7712807      0.0984813      0.1042937      -0.0521302     
153.4973563    113.3922845    0.7809         0.0969243      0.1059903      -0.0577449     
154.5692558    115.1106587    0.7808832      0.0932187      0.1078859      -0.0628128     
155.5712947    112.449313     0.7532934      0.0965708      0.1102888      -0.066554      
153.3076349    111.8205896    0.7888057      0.1009956      0.1027312      -0.0497981     
153.1293124    111.0856865    0.7803381      0.0998535      0.1047577      -0.0526628     
153.1985588    110.3060735    0.7815354      0.0999281      0.1046954      -0.0511287     
153.3179112    114.490006     0.7684049      0.0962354      0.1044863      -0.0524396     
153.3219709    113.4715746    0.7831252      0.0991871      0.1053104      -0.0554468     
152.8093988    113.2026216    0.7930636      0.0971163      0.1032657      -0.0509396     
152.6606936    113.5532149    0.8058125      0.0955934      0.1018762      -0.0482608     
153.1411961    112.3761442    0.7896945      0.0998217      0.1016744      -0.0456983     
153.9923751    111.8586819    0.7900971      0.0978128      0.1008999      -0.044097      
152.9723101    113.0683514    0.7848682      0.0988435      0.1042078      -0.0526094     
153.2722967    110.2715886    0.8114027      0.1018077      0.1016127      -0.0471721     
152.4602119    112.3214046    0.8000407      0.0973723      0.1029204      -0.0487633     
152.0845894    112.5718122    0.8056581      0.0955607      0.1030149      -0.0482459     
152.781395     114.7904951    0.7751459      0.0940614      0.1045998      -0.0518188     
152.521137     113.6516798    0.7910346      0.0937433      0.1057082      -0.0557407     
152.1718054    115.9685349    0.8046696      0.0912674      0.103005       -0.0500075     
151.9133824    115.1459433    0.8080602      0.089247       0.1030738      -0.0490201     
151.9313376    116.1847392    0.8196562      0.0844488      0.1025069      -0.0472254     
151.6435225    113.5659789    0.8309481      0.0921033      0.1020715      -0.0486912     
151.3953827    112.9537209    0.8588493      0.0911243      0.1008074      -0.0471275     
150.9933221    114.5634615    0.8214962      0.0887837      0.1043675      -0.0517958     
150.2875571    115.0685848    0.8293381      0.0853788      0.1056131      -0.0535634     
151.0659745    115.0317586    0.8515955      0.0872879      0.1004976      -0.043445      
151.3196625    112.340193     0.8567308      0.0881721      0.1021977      -0.0465533     
149.9346504    115.6442681    0.8761714      0.0809234      0.1018609      -0.0476377     
149.2303934    117.1804961    0.911428       0.0736047      0.101284       -0.0473337     
149.3814144    113.8839581    0.9151165      0.0809801      0.1010861      -0.046189      
149.0835785    116.4482754    0.8868343      0.0750452      0.103464       -0.0477063     
149.0281723    118.1955526    0.9008268      0.0670056      0.1047923      -0.0479957     
147.7280185    119.403947     0.9065911      0.0695308      0.1031115      -0.0488574     
146.6917467    122.935824     0.9315213      0.0602102      0.1035683      -0.0500095     
xi +           K Variance     Outer Scale    Diameter       Wind X         Wind Y         
12.5331798     122.935824     0.9315213      0.0602102      0.1035683      -0.0500095     
12.7034969     122.935824     0.9315213      0.0652102      0.1035683      -0.0500095     
12.9893646     122.935824     0.9315213      0.0602102      0.1085683      -0.0500095     
12.2568919     122.935824     0.9315213      0.0602102      0.1035683      -0.0550095     
36.7067897     122.935824     0.9315213      0.01           -0.8088014     -0.6025852     
36.4790144     122.935824     0.9315213      0.015          -0.8088014     -0.6025852     
36.7562397     122.935824     0.9315213      0.01           -0.8138014     -0.6025852     
