RSS            K Variance     Outer Scale    Diameter       Wind X         Wind Y         
11.5274266     82.1578936     1.1654622      0.0426682      0.1202223      -0.0545815     
11.6746861     82.1578936     1.1654622      0.0376682      0.1252223      -0.0545815     
11.3476805     82.1578936     1.1654622      0.0376682      0.1202223      -0.0595815     
24.0434192     82.1578936     1.1654622      0.01           -0.3645931     -0.2237773     
23.760472      82.1578936     1.1654622      0.015          -0.3645931     -0.2237773     
23.8997102     82.1578936     1.1654622      0.01           -0.3695931     -0.2237773     
24.0030019     82.1578936     1.1654622      0.01           -0.3645931     -0.2287773     
8.0636561      82.1578936     1.1654622      0.0335669      0.0483572      -0.0796618     
8.2529746      82.1578936     1.1654622      0.0385669      0.0483572      -0.0796618     
8.2332108      82.1578936     1.1654622      0.0335669      0.0533572      -0.0796618     
8.1382822      82.1578936     1.1654622      0.0335669      0.0483572      -0.0846618     
14.2117799     82.1578936     1.1654622      0.01           -0.1275365     -0.0767959     
14.079779      82.1578936     1.1654622      0.015          -0.1275365     -0.0767959     
14.4511943     82.1578936     1.1654622      0.01           -0.1325365     -0.0767959     
14.3683489     82.1578936     1.1654622      0.01           -0.1275365     -0.0817959     
7.3052468      82.1578936     1.1654622      0.0296454      0.0190891      -0.0791849     
7.4483147      82.1578936     1.1654622      0.0346454      0.0190891      -0.0791849     
7.3748253      82.1578936     1.1654622      0.0296454      0.0240891      -0.0791849     
7.5133137      82.1578936     1.1654622      0.0296454      0.0190891      -0.0841849     
8.4264325      82.1578936     1.1654622      0.0160584      -0.0522504     -0.0412357     
8.3644051      82.1578936     1.1654622      0.0210584      -0.0522504     -0.0412357     
8.7616458      82.1578936     1.1654622      0.0160584      -0.0572504     -0.0412357     
8.5640744      82.1578936     1.1654622      0.0160584      -0.0522504     -0.0462357     
6.8096541      82.1578936     1.1654622      0.0254336      -0.0030254     -0.067421      
6.8794785      82.1578936     1.1654622      0.0304336      -0.0030254     -0.067421      
6.9107967      82.1578936     1.1654622      0.0254336      -0.0080254     -0.067421      
6.9927484      82.1578936     1.1654622      0.0254336      -0.0030254     -0.072421      
6.3313455      82.1578936     1.1654622      0.0137624      0.00295        -0.052342      
6.2710801      82.1578936     1.1654622      0.0187624      0.00295        -0.052342      
