RSS            K Variance     Outer Scale    Diameter       Wind X         Wind Y         
1485.0752061   124.0611644    0.6256621      0.3499295      -0.0302493     0.0879282      
1486.7600858   128.8538432    0.6655895      0.3310733      -0.0242238     0.0859188      
1486.4214701   121.9440228    0.5887135      0.3751006      -0.0397969     0.0899416      
1480.3548809   124.7057898    0.5514323      0.3864784      -0.0439314     0.0888439      
1473.4654126   123.6898003    0.4493015      0.4352904      -0.0613424     0.0916604      
1472.7040039   123.7142578    0.4346289      0.4444861      -0.0639969     0.0884755      
1486.1555418   122.2838079    0.2761513      0.5220995      -0.0911449     0.0897691      
1489.1190905   119.3797381    0.4282392      0.448037       -0.065383      0.0894677      
1482.9900503   126.485317     0.6062519      0.3603142      -0.0345136     0.086806       
1478.0239484   128.1060762    0.5121305      0.3980952      -0.0476967     0.0841907      
1467.778413    127.6068994    0.4297693      0.4425325      -0.0642231     0.0847091      
1451.6927135   129.3797669    0.3318229      0.488834       -0.08121       0.0830995      
1459.4495516   125.3753792    0.2973886      0.5078387      -0.0868722     0.0932323      
1508.0093475   125.6207952    0.2038571      0.5495035      -0.1019336     0.0894573      
1476.4527186   126.2691865    0.5056532      0.4076116      -0.0513686     0.0874689      
1469.8539656   123.2652801    0.2953875      0.5155291      -0.0902193     0.0933839      
1503.4334243   123.9006072    0.2177586      0.5491798      -0.1020877     0.0924718      
1468.9723743   125.6770417    0.4336796      0.4430036      -0.0640484     0.0887196      
1456.9839062   127.27489      0.2678615      0.5245862      -0.0931963     0.0871039      
1467.6359034   128.6746853    0.2158272      0.5474306      -0.1022216     0.0897402      
1448.3075879   131.2874252    0.3232444      0.4891481      -0.0808001     0.0833743      
1455.2548634   135.2984977    0.3371728      0.4759577      -0.0760904     0.0783695      
1576.2136027   131.1198169    0.1407783      0.5801315      -0.1136717     0.0859005      
1457.9432688   127.0377355    0.3604542      0.4772856      -0.0764542     0.0880148      
1466.2400911   127.4673934    0.4164815      0.4476465      -0.0651915     0.0841898      
1458.3700019   127.7692164    0.3663179      0.4725925      -0.074449      0.0855774      
1457.8400205   131.7242344    0.3624917      0.4731399      -0.0755717     0.0776357      
1444.7654984   130.9124044    0.292032       0.508605       -0.0884439     0.082114       
1441.4950193   132.4839984    0.254889       0.5266113      -0.0954413     0.0803823      
1440.8764953   133.8223905    0.2556695      0.5236423      -0.0940336     0.0766235      
1450.9087246   137.2147179    0.2032772      0.5468206      -0.1028233     0.0709278      
1466.335139    129.975154     0.2109032      0.5479889      -0.1023008     0.0865977      
1449.4118837   131.2869643    0.3245946      0.4918521      -0.082254      0.0798762      
1454.5153356   136.0293281    0.3282267      0.4834489      -0.0802993     0.0742384      
1447.0813472   133.8407186    0.3131354      0.4937333      -0.0835235     0.0774548      
1437.3783117   135.7088319    0.2567902      0.5211608      -0.093211      0.0759849      
1436.8831281   138.8733643    0.2192739      0.5373242      -0.0992115     0.0724276      
1438.0253232   136.8361945    0.2218903      0.5363315      -0.09895       0.0762288      
1459.4466294   139.0552414    0.1826989      0.5579089      -0.1076639     0.0698724      
1441.7232792   133.2293792    0.288108       0.5063383      -0.087516      0.0799988      
1464.8092553   136.2574122    0.1827969      0.5583658      -0.1065374     0.0768096      
1440.5221584   134.444892     0.2805508      0.5098914      -0.089277      0.0772935      
1445.8264741   137.3549567    0.2048014      0.547182       -0.1032493     0.0731834      
1438.8891204   134.2607736    0.2672814      0.5165492      -0.0914494     0.078295       
1436.1302045   138.8110475    0.2429774      0.5228842      -0.0937272     0.071965       
1437.7324748   141.9745721    0.2370215      0.5210206      -0.0928702     0.0677564      
1433.5293405   139.4681183    0.2371199      0.52555        -0.0950125     0.0738604      
1432.4320127   142.2909823    0.2278451      0.5265038      -0.0955019     0.0724789      
1441.4633167   141.9840529    0.1911564      0.5459458      -0.102259      0.0712646      
1436.827935    136.3296822    0.2582022      0.518905       -0.0925225     0.0757863      
1437.1901577   142.9957348    0.2007942      0.5402302      -0.1005159     0.0692596      
1437.3139479   142.8841299    0.2377468      0.5220074      -0.0936416     0.0685382      
1434.9017834   141.3721461    0.2337827      0.5255885      -0.0949687     0.0704608      
1438.7543      136.0751542    0.2720383      0.512252       -0.0898568     0.0759878      
1434.4506972   141.2655896    0.2186052      0.5332357      -0.0978511     0.0709417      
1437.6055649   141.1544147    0.2532911      0.5135226      -0.0906171     0.0722255      
1434.7808367   139.4436269    0.2277782      0.5313738      -0.0970629     0.0723771      
1436.4499599   144.9436747    0.2021932      0.5369294      -0.0991222     0.0675031      
1434.4713395   142.7901766    0.2161955      0.5324233      -0.0974723     0.0695739      
1433.0472216   144.0539611    0.2067053      0.5367659      -0.0994155     0.0703679      
1433.6587613   142.5655885    0.2050691      0.5385325      -0.0999528     0.0718349      
1433.3030447   145.7428923    0.2019899      0.5356106      -0.0990146     0.0697019      
1431.0741725   143.5774289    0.2078904      0.5358361      -0.0992221     0.0725562      
1429.4154272   143.971055     0.2037378      0.5375425      -0.100097      0.0740474      
